InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year,Month,MonthName,Day,Weekday,Week,Date
539566,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-02-03 08:39:17,3.75,14908,France,60.0,2024,2,Feb 2024,3,Saturday,5,2024-02-03
539518,71053,WHITE METAL LANTERN,4,2024-12-26 18:02:29,3.31,15346,United Kingdom,13.24,2024,12,Dec 2024,26,Thursday,52,2024-12-26
539260,22632,HAND WARMER RED POLKA DOT,14,2024-10-28 19:35:26,1.79,15144,United Kingdom,25.06,2024,10,Oct 2024,28,Monday,44,2024-10-28
538557,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2025-03-17 03:55:51,1.57,15039,United Kingdom,17.27,2025,3,Mar 2025,17,Monday,12,2025-03-17
538111,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-09-12 10:29:55,3.99,18168,Italy,27.93,2024,9,Sep 2024,12,Thursday,37,2024-09-12
537384,21730,GLASS STAR FROSTED T-LIGHT HOLDER,21,2025-04-27 07:34:21,4.5,16325,Switzerland,94.5,2025,4,Apr 2025,27,Sunday,17,2025-04-27
542059,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-11-02 13:49:33,3.75,15594,Germany,60.0,2024,11,Nov 2024,2,Saturday,44,2024-11-02
543102,21931,JUMBO STORAGE BAG SUKI,11,2024-11-07 13:33:09,2.17,16270,United Kingdom,23.87,2024,11,Nov 2024,7,Thursday,45,2024-11-07
538690,21034,REX CASH+CARRY JUMBO SHOPPER,12,2024-03-29 20:00:48,1.29,15114,USA,15.48,2024,3,Mar 2024,29,Friday,13,2024-03-29
538552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2025-03-24 19:51:06,2.66,17638,France,63.84,2025,3,Mar 2025,24,Monday,13,2025-03-24
537658,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2024-01-20 17:10:22,0.5,15311,Sweden,4.5,2024,1,Jan 2024,20,Saturday,3,2024-01-20
539974,22699,ROSES REGENCY TEACUP AND SAUCER,21,2025-02-21 01:41:41,2.85,14281,United Kingdom,59.85,2025,2,Feb 2025,21,Friday,8,2025-02-21
538294,20728,LUNCH BAG CARS BLUE,12,2025-01-05 02:00:40,1.51,17583,United Kingdom,18.12,2025,1,Jan 2025,5,Sunday,1,2025-01-05
542379,22748,POPPY'S PLAYHOUSE KITCHEN,4,2024-12-24 20:03:17,1.96,15570,United Kingdom,7.84,2024,12,Dec 2024,24,Tuesday,52,2024-12-24
542567,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2025-02-23 11:20:44,1.55,15788,United Kingdom,15.5,2025,2,Feb 2025,23,Sunday,8,2025-02-23
540019,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2025-08-27 21:58:00,1.83,14307,Spain,25.62,2025,8,Aug 2025,27,Wednesday,35,2025-08-27
540751,22745,POPPY'S PLAYHOUSE BEDROOM,19,2024-10-05 17:39:13,2.22,12923,Netherlands,42.18,2024,10,Oct 2024,5,Saturday,40,2024-10-05
536852,22745,POPPY'S PLAYHOUSE BEDROOM,10,2025-07-02 21:33:07,2.22,15527,USA,22.2,2025,7,Jul 2025,2,Wednesday,27,2025-07-02
540914,22633,HAND WARMER UNION JACK,19,2025-06-24 01:44:32,1.68,17446,Spain,31.92,2025,6,Jun 2025,24,Tuesday,26,2025-06-24
536832,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2025-07-09 09:16:35,3.84,15594,Portugal,3.84,2025,7,Jul 2025,9,Wednesday,28,2025-07-09
543512,22150,3 STRIPEY MICE FELTCRAFT,21,2025-07-19 02:41:20,3.83,17831,United Kingdom,80.43,2025,7,Jul 2025,19,Saturday,29,2025-07-19
539796,20728,LUNCH BAG CARS BLUE,2,2025-03-01 18:55:07,1.66,12439,United Kingdom,3.32,2025,3,Mar 2025,1,Saturday,9,2025-03-01
543679,22632,HAND WARMER RED POLKA DOT,6,2024-09-28 09:19:32,1.67,16278,United Kingdom,10.02,2024,9,Sep 2024,28,Saturday,39,2024-09-28
538053,22423,REGENCY CAKESTAND 3 TIER,12,2025-06-09 00:31:29,13.21,16665,Germany,158.52,2025,6,Jun 2025,9,Monday,24,2025-06-09
541085,22699,ROSES REGENCY TEACUP AND SAUCER,23,2025-08-02 09:55:48,2.88,15570,France,66.24,2025,8,Aug 2025,2,Saturday,31,2025-08-02
541877,84978,HANGING HEART JAR T-LIGHT HOLDER,4,2025-05-08 18:37:20,1.4,14819,United Kingdom,5.6,2025,5,May 2025,8,Thursday,19,2025-05-08
537861,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2024-09-07 11:48:36,1.79,17392,EIRE,34.01,2024,9,Sep 2024,7,Saturday,36,2024-09-07
543401,22697,GREEN REGENCY TEACUP AND SAUCER,15,2025-05-21 13:36:54,3.08,15877,United Kingdom,46.2,2025,5,May 2025,21,Wednesday,21,2025-05-21
539718,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2024-01-14 20:38:18,4.0,13932,United Kingdom,24.0,2024,1,Jan 2024,14,Sunday,2,2024-01-14
536700,22150,3 STRIPEY MICE FELTCRAFT,20,2025-10-13 05:09:55,4.14,16606,Singapore,82.8,2025,10,Oct 2025,13,Monday,42,2025-10-13
540655,22961,JAM MAKING SET PRINTED,1,2025-08-13 09:49:50,1.5,17480,Spain,1.5,2025,8,Aug 2025,13,Wednesday,33,2025-08-13
542680,22383,LUNCH BAG SUKI DESIGN,23,2025-09-02 01:35:23,1.75,17620,United Kingdom,40.25,2025,9,Sep 2025,2,Tuesday,36,2025-09-02
539398,22193,RED DINER WALL CLOCK,21,2024-07-18 16:22:32,8.85,16114,Italy,185.85,2024,7,Jul 2024,18,Thursday,29,2024-07-18
539549,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2025-02-19 07:10:54,3.96,15322,United Kingdom,47.52,2025,2,Feb 2025,19,Wednesday,8,2025-02-19
541892,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2024-01-12 22:23:53,3.74,17652,United Kingdom,14.96,2024,1,Jan 2024,12,Friday,2,2024-01-12
537627,23203,JUMBO BAG DOILEY PATTERNS,8,2025-09-19 23:40:10,2.05,13954,EIRE,16.4,2025,9,Sep 2025,19,Friday,38,2025-09-19
537146,22383,LUNCH BAG SUKI DESIGN,6,2024-07-17 22:54:21,1.68,15211,France,10.08,2024,7,Jul 2024,17,Wednesday,29,2024-07-17
537653,22752,SET 7 BABUSHKA NESTING BOXES,5,2025-05-14 11:49:38,7.73,14623,Switzerland,38.65,2025,5,May 2025,14,Wednesday,20,2025-05-14
542018,20725,LUNCH BAG RED RETROSPOT,5,2025-06-09 11:35:19,1.67,14521,Australia,8.35,2025,6,Jun 2025,9,Monday,24,2025-06-09
537966,21931,JUMBO STORAGE BAG SUKI,17,2025-03-18 08:31:47,2.14,13735,United Kingdom,36.38,2025,3,Mar 2025,18,Tuesday,12,2025-03-18
538797,22748,POPPY'S PLAYHOUSE KITCHEN,19,2025-11-21 03:30:06,2.0,15173,Germany,38.0,2025,11,Nov 2025,21,Friday,47,2025-11-21
543113,20727,LUNCH BAG BLACK SKULL,24,2025-08-28 00:09:07,1.72,16163,United Kingdom,41.28,2025,8,Aug 2025,28,Thursday,35,2025-08-28
540165,22150,3 STRIPEY MICE FELTCRAFT,1,2025-05-05 02:54:20,4.03,15788,Netherlands,4.03,2025,5,May 2025,5,Monday,19,2025-05-05
538353,20727,LUNCH BAG BLACK SKULL,23,2024-09-24 06:19:05,1.58,16390,EIRE,36.34,2024,9,Sep 2024,24,Tuesday,39,2024-09-24
539333,71053,WHITE METAL LANTERN,18,2025-04-12 11:53:54,3.35,13735,United Kingdom,60.3,2025,4,Apr 2025,12,Saturday,15,2025-04-12
542112,23298,SPACEBOY LUNCH BOX,15,2024-09-06 00:26:01,1.98,15246,Sweden,29.7,2024,9,Sep 2024,6,Friday,36,2024-09-06
542348,22961,JAM MAKING SET PRINTED,19,2025-07-22 20:02:08,1.54,16778,Spain,29.26,2025,7,Jul 2025,22,Tuesday,30,2025-07-22
538144,20727,LUNCH BAG BLACK SKULL,14,2025-10-19 14:58:58,1.54,16793,United Kingdom,21.56,2025,10,Oct 2025,19,Sunday,42,2025-10-19
540109,21034,REX CASH+CARRY JUMBO SHOPPER,24,2025-06-30 19:54:58,1.25,16773,Germany,30.0,2025,6,Jun 2025,30,Monday,27,2025-06-30
536835,20728,LUNCH BAG CARS BLUE,19,2024-08-15 19:56:58,1.74,13323,United Kingdom,33.06,2024,8,Aug 2024,15,Thursday,33,2024-08-15
538039,21931,JUMBO STORAGE BAG SUKI,18,2024-06-18 22:05:13,1.91,14016,United Kingdom,34.38,2024,6,Jun 2024,18,Tuesday,25,2024-06-18
539383,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2025-11-08 17:07:48,1.63,12880,United Kingdom,16.3,2025,11,Nov 2025,8,Saturday,45,2025-11-08
543441,23298,SPACEBOY LUNCH BOX,9,2024-08-19 08:35:46,1.96,16040,United Kingdom,17.64,2024,8,Aug 2024,19,Monday,34,2024-08-19
540616,21034,REX CASH+CARRY JUMBO SHOPPER,19,2024-07-01 04:31:38,1.2,15015,France,22.8,2024,7,Jul 2024,1,Monday,27,2024-07-01
538751,23298,SPACEBOY LUNCH BOX,20,2024-03-29 10:01:52,2.01,13763,United Kingdom,40.2,2024,3,Mar 2024,29,Friday,13,2024-03-29
542747,22150,3 STRIPEY MICE FELTCRAFT,4,2024-09-06 17:17:45,3.67,16732,Denmark,14.68,2024,9,Sep 2024,6,Friday,36,2024-09-06
537242,22698,PINK REGENCY TEACUP AND SAUCER,20,2025-04-24 14:47:58,3.02,13523,Finland,60.4,2025,4,Apr 2025,24,Thursday,17,2025-04-24
542671,22150,3 STRIPEY MICE FELTCRAFT,15,2025-06-12 10:04:47,4.22,13800,Portugal,63.3,2025,6,Jun 2025,12,Thursday,24,2025-06-12
538052,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2024-08-30 13:59:24,2.76,16223,United Kingdom,41.4,2024,8,Aug 2024,30,Friday,35,2024-08-30
541481,21931,JUMBO STORAGE BAG SUKI,22,2025-01-09 02:47:24,1.98,16422,Netherlands,43.56,2025,1,Jan 2025,9,Thursday,2,2025-01-09
542068,47566,PARTY BUNTING,15,2024-06-01 19:56:03,4.67,15246,United Kingdom,70.05,2024,6,Jun 2024,1,Saturday,22,2024-06-01
541908,22745,POPPY'S PLAYHOUSE BEDROOM,5,2024-10-10 22:34:39,2.09,17421,United Kingdom,10.45,2024,10,Oct 2024,10,Thursday,41,2024-10-10
542415,21212,PACK OF 72 RETROSPOT CAKE CASES,21,2024-11-26 06:35:17,0.59,12857,Germany,12.39,2024,11,Nov 2024,26,Tuesday,48,2024-11-26
536948,22748,POPPY'S PLAYHOUSE KITCHEN,5,2024-01-12 19:36:22,1.98,13990,United Kingdom,9.9,2024,1,Jan 2024,12,Friday,2,2024-01-12
541420,21034,REX CASH+CARRY JUMBO SHOPPER,9,2024-08-11 01:09:26,1.22,14209,Germany,10.98,2024,8,Aug 2024,11,Sunday,32,2024-08-11
538980,23298,SPACEBOY LUNCH BOX,19,2025-03-22 11:28:46,1.92,15405,Spain,36.48,2025,3,Mar 2025,22,Saturday,12,2025-03-22
538041,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2024-03-07 14:16:58,4.45,16372,Denmark,97.9,2024,3,Mar 2024,7,Thursday,10,2024-03-07
540650,84978,HANGING HEART JAR T-LIGHT HOLDER,9,2024-08-25 17:21:48,1.52,16996,Spain,13.68,2024,8,Aug 2024,25,Sunday,34,2024-08-25
542282,22961,JAM MAKING SET PRINTED,16,2024-08-21 11:59:39,1.44,17681,France,23.04,2024,8,Aug 2024,21,Wednesday,34,2024-08-21
541995,20727,LUNCH BAG BLACK SKULL,2,2025-08-27 17:14:54,1.62,16898,Germany,3.24,2025,8,Aug 2025,27,Wednesday,35,2025-08-27
538832,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,13,2025-12-06 13:28:51,3.82,17392,United Kingdom,49.66,2025,12,Dec 2025,6,Saturday,49,2025-12-06
540536,22423,REGENCY CAKESTAND 3 TIER,12,2025-05-11 19:18:59,13.19,18112,Spain,158.28,2025,5,May 2025,11,Sunday,19,2025-05-11
536590,22193,RED DINER WALL CLOCK,7,2025-07-03 11:53:31,8.38,17611,United Kingdom,58.66,2025,7,Jul 2025,3,Thursday,27,2025-07-03
542526,21770,TOADSTOOL LED NIGHT LIGHT,3,2024-05-03 08:28:42,4.28,13274,United Kingdom,12.84,2024,5,May 2024,3,Friday,18,2024-05-03
540652,21931,JUMBO STORAGE BAG SUKI,17,2025-06-04 15:51:12,2.01,17846,United Kingdom,34.17,2025,6,Jun 2025,4,Wednesday,23,2025-06-04
541693,84978,HANGING HEART JAR T-LIGHT HOLDER,1,2025-08-27 01:37:05,1.44,13117,United Kingdom,1.44,2025,8,Aug 2025,27,Wednesday,35,2025-08-27
536963,21770,TOADSTOOL LED NIGHT LIGHT,14,2024-04-07 19:00:18,4.17,15070,United Kingdom,58.38,2024,4,Apr 2024,7,Sunday,14,2024-04-07
539545,84029E,RED WOOLLY HOTTIE WHITE HEART,18,2024-04-01 08:07:56,3.75,13070,Switzerland,67.5,2024,4,Apr 2024,1,Monday,14,2024-04-01
540927,21034,REX CASH+CARRY JUMBO SHOPPER,2,2025-02-18 04:05:53,1.25,13984,United Kingdom,2.5,2025,2,Feb 2025,18,Tuesday,8,2025-02-18
538342,21931,JUMBO STORAGE BAG SUKI,23,2024-06-09 12:15:38,2.12,15170,Netherlands,48.76,2024,6,Jun 2024,9,Sunday,23,2024-06-09
540657,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2025-05-17 15:37:52,4.05,18263,Netherlands,36.45,2025,5,May 2025,17,Saturday,20,2025-05-17
540976,22748,POPPY'S PLAYHOUSE KITCHEN,4,2025-06-02 06:14:54,2.26,13710,United Kingdom,9.04,2025,6,Jun 2025,2,Monday,23,2025-06-02
541285,20727,LUNCH BAG BLACK SKULL,14,2024-12-06 12:04:44,1.54,17805,Netherlands,21.56,2024,12,Dec 2024,6,Friday,49,2024-12-06
542554,22383,LUNCH BAG SUKI DESIGN,24,2025-06-24 12:00:38,1.53,16974,United Kingdom,36.72,2025,6,Jun 2025,24,Tuesday,26,2025-06-24
536922,22423,REGENCY CAKESTAND 3 TIER,17,2024-03-05 11:12:06,12.04,17878,EIRE,204.68,2024,3,Mar 2024,5,Tuesday,10,2024-03-05
541812,22697,GREEN REGENCY TEACUP AND SAUCER,19,2025-06-03 00:25:41,2.94,12389,United Kingdom,55.86,2025,6,Jun 2025,3,Tuesday,23,2025-06-03
542201,22748,POPPY'S PLAYHOUSE KITCHEN,2,2024-04-02 13:15:48,1.95,16981,Spain,3.9,2024,4,Apr 2024,2,Tuesday,14,2024-04-02
539834,47566,PARTY BUNTING,23,2025-03-28 19:30:55,4.75,14896,USA,109.25,2025,3,Mar 2025,28,Friday,13,2025-03-28
543340,21212,PACK OF 72 RETROSPOT CAKE CASES,19,2025-04-13 18:06:10,0.52,16675,Denmark,9.88,2025,4,Apr 2025,13,Sunday,15,2025-04-13
538421,22960,JAM MAKING SET WITH JARS,11,2025-09-24 04:41:20,4.25,14036,Belgium,46.75,2025,9,Sep 2025,24,Wednesday,39,2025-09-24
541486,21034,REX CASH+CARRY JUMBO SHOPPER,11,2025-02-02 07:09:24,1.15,12643,Singapore,12.65,2025,2,Feb 2025,2,Sunday,5,2025-02-02
543164,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2024-11-09 18:42:03,3.43,12388,Denmark,61.74,2024,11,Nov 2024,9,Saturday,45,2024-11-09
541796,23298,SPACEBOY LUNCH BOX,2,2024-08-28 06:06:36,2.08,16088,EIRE,4.16,2024,8,Aug 2024,28,Wednesday,35,2024-08-28
539549,21212,PACK OF 72 RETROSPOT CAKE CASES,15,2025-11-29 03:48:11,0.51,16770,Italy,7.65,2025,11,Nov 2025,29,Saturday,48,2025-11-29
543093,22745,POPPY'S PLAYHOUSE BEDROOM,11,2025-08-18 05:52:25,2.03,16623,Japan,22.33,2025,8,Aug 2025,18,Monday,34,2025-08-18
537911,47566,PARTY BUNTING,6,2024-06-30 20:54:38,5.15,17150,United Kingdom,30.9,2024,6,Jun 2024,30,Sunday,26,2024-06-30
539403,85099B,JUMBO BAG RED RETROSPOT,7,2025-07-23 19:15:40,2.13,16506,France,14.91,2025,7,Jul 2025,23,Wednesday,30,2025-07-23
541667,22632,HAND WARMER RED POLKA DOT,15,2024-07-27 02:36:58,1.84,12593,United Kingdom,27.6,2024,7,Jul 2024,27,Saturday,30,2024-07-27
543296,71053,WHITE METAL LANTERN,11,2025-02-21 18:56:28,3.47,16712,Denmark,38.17,2025,2,Feb 2025,21,Friday,8,2025-02-21
536429,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-07-18 12:18:46,2.74,15985,United Kingdom,30.14,2025,7,Jul 2025,18,Friday,29,2025-07-18
538351,22150,3 STRIPEY MICE FELTCRAFT,15,2025-11-07 08:58:23,4.2,12377,Singapore,63.0,2025,11,Nov 2025,7,Friday,45,2025-11-07
541891,21770,TOADSTOOL LED NIGHT LIGHT,2,2025-10-30 00:07:50,3.87,13162,Finland,7.74,2025,10,Oct 2025,30,Thursday,44,2025-10-30
539509,22697,GREEN REGENCY TEACUP AND SAUCER,12,2024-09-11 03:46:47,2.93,16596,United Kingdom,35.16,2024,9,Sep 2024,11,Wednesday,37,2024-09-11
543515,21034,REX CASH+CARRY JUMBO SHOPPER,4,2025-02-09 21:18:20,1.15,13179,United Kingdom,4.6,2025,2,Feb 2025,9,Sunday,6,2025-02-09
541768,22697,GREEN REGENCY TEACUP AND SAUCER,23,2024-11-09 16:09:45,2.7,16620,Italy,62.1,2024,11,Nov 2024,9,Saturday,45,2024-11-09
541039,23298,SPACEBOY LUNCH BOX,14,2024-09-01 06:05:23,1.95,12884,United Kingdom,27.3,2024,9,Sep 2024,1,Sunday,35,2024-09-01
540823,22423,REGENCY CAKESTAND 3 TIER,14,2025-12-07 00:05:15,12.26,16489,Norway,171.64,2025,12,Dec 2025,7,Sunday,49,2025-12-07
536983,22193,RED DINER WALL CLOCK,14,2025-05-06 20:33:06,8.24,15796,Germany,115.36,2025,5,May 2025,6,Tuesday,19,2025-05-06
539432,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,19,2025-01-30 17:58:18,3.86,12910,United Kingdom,73.34,2025,1,Jan 2025,30,Thursday,5,2025-01-30
536431,23298,SPACEBOY LUNCH BOX,6,2025-09-01 07:33:02,1.78,14355,United Kingdom,10.68,2025,9,Sep 2025,1,Monday,36,2025-09-01
539174,23355,HOT WATER BOTTLE KEEP CALM,6,2024-12-02 00:45:33,4.53,12881,United Kingdom,27.18,2024,12,Dec 2024,2,Monday,49,2024-12-02
539249,22961,JAM MAKING SET PRINTED,19,2024-12-05 19:42:33,1.45,14527,Canada,27.55,2024,12,Dec 2024,5,Thursday,49,2024-12-05
540258,71053,WHITE METAL LANTERN,7,2024-10-05 01:48:35,3.22,17127,United Kingdom,22.54,2024,10,Oct 2024,5,Saturday,40,2024-10-05
537221,84406B,CREAM CUPID HEARTS COAT HANGER,13,2025-12-08 14:39:28,2.67,15788,Germany,34.71,2025,12,Dec 2025,8,Monday,50,2025-12-08
540273,22632,HAND WARMER RED POLKA DOT,10,2024-06-03 17:39:43,1.88,14055,United Kingdom,18.8,2024,6,Jun 2024,3,Monday,23,2024-06-03
542364,22423,REGENCY CAKESTAND 3 TIER,24,2025-11-21 22:47:51,11.85,18142,United Kingdom,284.4,2025,11,Nov 2025,21,Friday,47,2025-11-21
543208,22745,POPPY'S PLAYHOUSE BEDROOM,10,2024-07-15 17:28:36,2.18,15908,Australia,21.8,2024,7,Jul 2024,15,Monday,29,2024-07-15
538357,22150,3 STRIPEY MICE FELTCRAFT,20,2025-03-13 14:44:14,4.17,13769,United Kingdom,83.4,2025,3,Mar 2025,13,Thursday,11,2025-03-13
539979,23298,SPACEBOY LUNCH BOX,14,2025-01-06 12:41:52,2.01,17200,Germany,28.14,2025,1,Jan 2025,6,Monday,2,2025-01-06
536942,20728,LUNCH BAG CARS BLUE,19,2025-07-25 16:34:15,1.59,15631,Netherlands,30.21,2025,7,Jul 2025,25,Friday,30,2025-07-25
538941,22699,ROSES REGENCY TEACUP AND SAUCER,4,2025-09-18 21:28:36,2.77,17293,United Kingdom,11.08,2025,9,Sep 2025,18,Thursday,38,2025-09-18
541317,21770,TOADSTOOL LED NIGHT LIGHT,14,2024-09-19 13:16:17,3.86,18052,Germany,54.04,2024,9,Sep 2024,19,Thursday,38,2024-09-19
541480,22150,3 STRIPEY MICE FELTCRAFT,4,2024-04-20 03:48:54,4.02,14056,Netherlands,16.08,2024,4,Apr 2024,20,Saturday,16,2024-04-20
542824,21212,PACK OF 72 RETROSPOT CAKE CASES,15,2025-01-05 19:21:33,0.6,13523,Singapore,9.0,2025,1,Jan 2025,5,Sunday,1,2025-01-05
536996,22193,RED DINER WALL CLOCK,4,2024-12-21 10:25:55,7.89,13700,United Kingdom,31.56,2024,12,Dec 2024,21,Saturday,51,2024-12-21
541421,21931,JUMBO STORAGE BAG SUKI,4,2024-09-23 04:53:27,2.23,15343,EIRE,8.92,2024,9,Sep 2024,23,Monday,39,2024-09-23
539547,21034,REX CASH+CARRY JUMBO SHOPPER,14,2024-10-12 15:47:55,1.15,12661,EIRE,16.1,2024,10,Oct 2024,12,Saturday,41,2024-10-12
536471,71053,WHITE METAL LANTERN,14,2024-04-28 11:33:24,3.6,12978,United Kingdom,50.4,2024,4,Apr 2024,28,Sunday,17,2024-04-28
540217,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2024-06-20 18:02:32,4.13,16270,Belgium,53.69,2024,6,Jun 2024,20,Thursday,25,2024-06-20
536719,22193,RED DINER WALL CLOCK,17,2025-04-30 22:47:07,9.27,12451,United Kingdom,157.59,2025,4,Apr 2025,30,Wednesday,18,2025-04-30
538280,21931,JUMBO STORAGE BAG SUKI,1,2025-08-27 21:49:29,2.18,14990,United Kingdom,2.18,2025,8,Aug 2025,27,Wednesday,35,2025-08-27
542393,85099B,JUMBO BAG RED RETROSPOT,14,2024-05-24 16:47:45,2.1,14037,United Kingdom,29.4,2024,5,May 2024,24,Friday,21,2024-05-24
538241,84406B,CREAM CUPID HEARTS COAT HANGER,24,2024-06-28 18:39:44,2.95,12776,United Kingdom,70.8,2024,6,Jun 2024,28,Friday,26,2024-06-28
542336,21770,TOADSTOOL LED NIGHT LIGHT,23,2025-01-17 09:55:43,4.21,15248,United Kingdom,96.83,2025,1,Jan 2025,17,Friday,3,2025-01-17
540029,20727,LUNCH BAG BLACK SKULL,5,2025-11-29 18:37:16,1.75,18047,France,8.75,2025,11,Nov 2025,29,Saturday,48,2025-11-29
542763,21770,TOADSTOOL LED NIGHT LIGHT,22,2025-10-16 05:55:13,3.97,12384,Australia,87.34,2025,10,Oct 2025,16,Thursday,42,2025-10-16
537676,22423,REGENCY CAKESTAND 3 TIER,1,2024-09-12 14:13:00,13.84,13764,Australia,13.84,2024,9,Sep 2024,12,Thursday,37,2024-09-12
538018,22960,JAM MAKING SET WITH JARS,22,2024-07-13 02:13:23,4.23,14633,Australia,93.06,2024,7,Jul 2024,13,Saturday,28,2024-07-13
540228,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,17,2024-03-23 12:02:39,3.73,14648,Spain,63.41,2024,3,Mar 2024,23,Saturday,12,2024-03-23
537812,22698,PINK REGENCY TEACUP AND SAUCER,9,2025-10-07 01:56:58,2.73,17889,United Kingdom,24.57,2025,10,Oct 2025,7,Tuesday,41,2025-10-07
541037,21034,REX CASH+CARRY JUMBO SHOPPER,23,2025-09-11 08:22:36,1.19,17805,Spain,27.37,2025,9,Sep 2025,11,Thursday,37,2025-09-11
541770,22633,HAND WARMER UNION JACK,23,2025-03-23 10:26:20,1.72,18168,United Kingdom,39.56,2025,3,Mar 2025,23,Sunday,12,2025-03-23
538896,23298,SPACEBOY LUNCH BOX,12,2025-03-24 18:00:48,2.11,13075,EIRE,25.32,2025,3,Mar 2025,24,Monday,13,2025-03-24
537125,22752,SET 7 BABUSHKA NESTING BOXES,23,2025-12-01 04:32:40,8.41,14315,Germany,193.43,2025,12,Dec 2025,1,Monday,49,2025-12-01
536474,22697,GREEN REGENCY TEACUP AND SAUCER,3,2024-06-18 15:43:06,3.15,17788,United Kingdom,9.45,2024,6,Jun 2024,18,Tuesday,25,2024-06-18
540245,20728,LUNCH BAG CARS BLUE,20,2024-04-11 00:05:27,1.51,15594,Australia,30.2,2024,4,Apr 2024,11,Thursday,15,2024-04-11
538680,84406B,CREAM CUPID HEARTS COAT HANGER,3,2024-02-13 17:04:53,2.81,17501,United Kingdom,8.43,2024,2,Feb 2024,13,Tuesday,7,2024-02-13
543092,22193,RED DINER WALL CLOCK,16,2024-03-23 12:43:33,8.2,16608,United Kingdom,131.2,2024,3,Mar 2024,23,Saturday,12,2024-03-23
537215,20725,LUNCH BAG RED RETROSPOT,11,2024-09-07 20:54:55,1.56,15906,United Kingdom,17.16,2024,9,Sep 2024,7,Saturday,36,2024-09-07
540870,71053,WHITE METAL LANTERN,13,2025-02-01 23:27:05,3.48,13391,Spain,45.24,2025,2,Feb 2025,1,Saturday,5,2025-02-01
537719,22961,JAM MAKING SET PRINTED,12,2024-08-05 23:21:17,1.37,15856,United Kingdom,16.44,2024,8,Aug 2024,5,Monday,32,2024-08-05
539835,47566,PARTY BUNTING,14,2025-07-31 17:20:20,4.69,12939,France,65.66,2025,7,Jul 2025,31,Thursday,31,2025-07-31
542543,21034,REX CASH+CARRY JUMBO SHOPPER,5,2025-02-04 05:16:05,1.32,12552,United Kingdom,6.6,2025,2,Feb 2025,4,Tuesday,6,2025-02-04
541264,22150,3 STRIPEY MICE FELTCRAFT,7,2024-07-16 07:02:02,3.71,16974,United Kingdom,25.97,2024,7,Jul 2024,16,Tuesday,29,2024-07-16
539462,21770,TOADSTOOL LED NIGHT LIGHT,4,2025-09-06 09:09:38,3.88,12883,Germany,15.52,2025,9,Sep 2025,6,Saturday,36,2025-09-06
540231,85099B,JUMBO BAG RED RETROSPOT,11,2024-06-21 16:59:56,1.97,12384,Germany,21.67,2024,6,Jun 2024,21,Friday,25,2024-06-21
542312,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2025-01-28 18:16:15,0.54,12375,United Kingdom,3.24,2025,1,Jan 2025,28,Tuesday,5,2025-01-28
536683,23203,JUMBO BAG DOILEY PATTERNS,17,2025-02-08 02:05:36,2.08,14908,United Kingdom,35.36,2025,2,Feb 2025,8,Saturday,6,2025-02-08
543422,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-09-13 00:33:54,2.79,17851,United Kingdom,30.69,2025,9,Sep 2025,13,Saturday,37,2025-09-13
543095,22150,3 STRIPEY MICE FELTCRAFT,21,2025-01-15 00:08:36,4.08,16974,United Kingdom,85.68,2025,1,Jan 2025,15,Wednesday,3,2025-01-15
543154,20727,LUNCH BAG BLACK SKULL,4,2024-05-21 05:47:35,1.71,17020,United Kingdom,6.84,2024,5,May 2024,21,Tuesday,21,2024-05-21
542164,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2025-01-23 04:41:22,0.56,13003,Australia,2.8,2025,1,Jan 2025,23,Thursday,4,2025-01-23
540356,21034,REX CASH+CARRY JUMBO SHOPPER,16,2024-01-28 20:14:11,1.16,16821,Netherlands,18.56,2024,1,Jan 2024,28,Sunday,4,2024-01-28
