InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539572,84406B,CREAM CUPID HEARTS COAT HANGER,10,2025-08-08 11:59:54,2.52,12538.0,USA
538508,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2025-12-06 23:40:33,3.83,17890.0,France
542168,22423,REGENCY CAKESTAND 3 TIER,20,2025-05-02 09:24:13,13.68,15290.0,United Kingdom
541477,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2025-06-23 11:15:01,1.7,16623.0,France
541128,47566,PARTY BUNTING,7,2024-04-09 04:08:07,4.48,18194.0,United Kingdom
542251,84978,HANGING HEART JAR T-LIGHT HOLDER,13,2025-09-03 04:16:28,1.31,17805.0,Switzerland
541178,22193,RED DINER WALL CLOCK,12,2024-09-28 21:36:29,8.48,,United Kingdom
540927,21770,TOADSTOOL LED NIGHT LIGHT,15,2024-03-07 14:17:07,4.08,14291.0,Germany
539766,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2024-02-13 05:29:17,2.8,13523.0,Canada
542523,23203,JUMBO BAG DOILEY PATTERNS,19,2025-03-28 03:14:13,2.17,13381.0,United Kingdom
538999,22150,3 STRIPEY MICE FELTCRAFT,7,2024-08-11 17:39:48,3.91,,USA
539861,20725,LUNCH BAG RED RETROSPOT,19,2025-11-05 15:26:56,1.81,12643.0,Netherlands
537953,22383,LUNCH BAG SUKI DESIGN,11,2025-06-15 17:39:50,1.68,15746.0,United Kingdom
537583,22699,ROSES REGENCY TEACUP AND SAUCER,2,2025-11-16 23:21:48,3.21,17070.0,Singapore
543288,22383,LUNCH BAG SUKI DESIGN,3,2025-09-25 19:06:29,1.68,13145.0,Singapore
537018,22423,REGENCY CAKESTAND 3 TIER,18,2025-04-26 23:09:48,13.51,15336.0,United Kingdom
537948,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2025-03-11 16:31:43,3.9,13282.0,Australia
543316,23355,HOT WATER BOTTLE KEEP CALM,16,2025-07-30 12:01:40,4.98,13049.0,USA
541484,22752,SET 7 BABUSHKA NESTING BOXES,2,2025-01-28 00:39:19,7.1,12867.0,Sweden
540779,23355,HOT WATER BOTTLE KEEP CALM,18,2025-04-11 10:40:48,4.33,14506.0,United Kingdom
542498,20728,LUNCH BAG CARS BLUE,10,2024-10-01 19:14:09,1.51,12923.0,Norway
542349,23355,HOT WATER BOTTLE KEEP CALM,11,2024-01-05 15:02:26,4.66,16333.0,Australia
539293,84879,ASSORTED COLOUR BIRD ORNAMENT,20,2025-10-18 11:11:01,1.6,15895.0,United Kingdom
537809,21034,REX CASH+CARRY JUMBO SHOPPER,6,2024-06-18 13:33:14,1.29,13026.0,EIRE
539859,84406B,CREAM CUPID HEARTS COAT HANGER,15,2024-03-20 05:39:14,2.71,16372.0,United Kingdom
540150,22423,REGENCY CAKESTAND 3 TIER,2,2024-09-27 17:11:23,11.68,13827.0,United Kingdom
539713,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2024-08-09 13:07:50,3.84,17068.0,United Kingdom
540949,21931,JUMBO STORAGE BAG SUKI,7,2024-07-14 07:07:40,2.24,15739.0,Denmark
536891,20727,LUNCH BAG BLACK SKULL,4,2025-07-06 22:48:10,1.81,15555.0,Germany
542842,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-07-17 02:15:56,2.57,16770.0,Norway
543565,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2024-06-26 14:44:54,0.58,13794.0,Germany
536562,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2025-11-13 20:54:15,4.05,,United Kingdom
542862,22698,,6,2025-07-03 03:48:35,2.67,,Germany
537849,20725,LUNCH BAG RED RETROSPOT,8,2025-04-05 05:34:06,1.7,17283.0,United Kingdom
543641,85099B,JUMBO BAG RED RETROSPOT,22,2025-01-21 03:13:41,2.21,17748.0,United Kingdom
539161,21770,TOADSTOOL LED NIGHT LIGHT,10,2025-09-05 18:36:01,3.79,14251.0,Japan
537183,20725,LUNCH BAG RED RETROSPOT,14,2025-01-02 15:33:23,1.52,14908.0,United Kingdom
537155,21770,TOADSTOOL LED NIGHT LIGHT,16,2025-05-23 17:54:36,4.27,16407.0,United Kingdom
538564,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2024-01-31 20:01:36,4.05,13105.0,United Kingdom
542373,22960,JAM MAKING SET WITH JARS,7,2024-07-28 15:11:14,3.94,13395.0,Spain
543381,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2024-07-19 05:35:16,3.91,13381.0,Germany
540190,21034,REX CASH+CARRY JUMBO SHOPPER,24,2025-03-10 04:52:55,1.14,16301.0,United Kingdom
538993,22699,ROSES REGENCY TEACUP AND SAUCER,2,2025-02-06 10:46:55,2.93,12439.0,France
539403,23298,SPACEBOY LUNCH BOX,4,2025-08-01 00:43:41,1.88,17923.0,Switzerland
537462,22745,POPPY'S PLAYHOUSE BEDROOM,11,2025-09-20 20:35:06,2.29,13746.0,United Kingdom
537342,20728,LUNCH BAG CARS BLUE,6,2024-02-01 04:48:34,1.74,17252.0,Germany
537659,23203,JUMBO BAG DOILEY PATTERNS,11,2025-03-09 19:05:48,2.23,12858.0,United Kingdom
543241,22960,JAM MAKING SET WITH JARS,11,2024-09-14 23:11:08,4.34,16922.0,Germany
538936,23298,SPACEBOY LUNCH BOX,12,2024-04-10 11:24:44,1.91,13323.0,United Kingdom
539875,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2025-04-26 18:09:09,1.8,17104.0,Spain
542823,21034,,7,2024-05-15 13:27:21,1.22,15473.0,United Kingdom
536943,21034,REX CASH+CARRY JUMBO SHOPPER,17,2025-04-15 18:54:12,1.35,14121.0,Netherlands
538047,23355,HOT WATER BOTTLE KEEP CALM,20,2024-12-12 12:12:32,4.98,13246.0,United Kingdom
540442,84406B,CREAM CUPID HEARTS COAT HANGER,4,2024-11-15 02:58:33,2.74,13769.0,France
537522,22150,3 STRIPEY MICE FELTCRAFT,21,2024-08-04 17:49:38,3.75,12725.0,United Kingdom
542488,84406B,CREAM CUPID HEARTS COAT HANGER,10,2024-11-25 11:45:22,2.83,17346.0,Germany
536695,22193,RED DINER WALL CLOCK,6,2024-08-21 17:54:31,8.97,12866.0,United Kingdom
538434,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2025-10-19 06:46:24,1.86,14957.0,France
541886,23203,JUMBO BAG DOILEY PATTERNS,4,2024-01-24 20:34:40,1.93,16470.0,United Kingdom
542483,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2024-07-14 11:29:36,4.27,16710.0,Canada
543279,22383,LUNCH BAG SUKI DESIGN,14,2025-12-05 00:41:56,1.79,12612.0,United Kingdom
542173,22745,POPPY'S PLAYHOUSE BEDROOM,13,2025-04-26 08:18:05,2.06,17429.0,Switzerland
537522,22752,SET 7 BABUSHKA NESTING BOXES,13,2025-09-10 06:43:14,7.88,18275.0,Switzerland
541602,22752,SET 7 BABUSHKA NESTING BOXES,24,2024-09-29 22:32:18,6.95,18104.0,Belgium
541102,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2024-02-21 00:38:46,2.47,13381.0,France
543036,22745,POPPY'S PLAYHOUSE BEDROOM,5,2024-01-25 22:44:19,2.23,17290.0,United Kingdom
541814,85099B,JUMBO BAG RED RETROSPOT,5,2025-07-05 16:34:14,2.21,16373.0,USA
537051,85099B,JUMBO BAG RED RETROSPOT,9,2024-10-22 03:53:40,2.21,13542.0,United Kingdom
542858,22193,RED DINER WALL CLOCK,21,2025-08-31 01:36:31,9.08,16489.0,United Kingdom
539327,22745,POPPY'S PLAYHOUSE BEDROOM,5,2025-07-06 04:49:42,2.29,12417.0,Italy
542689,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2025-09-25 21:27:33,1.85,12725.0,Belgium
543113,22383,LUNCH BAG SUKI DESIGN,20,2024-03-18 23:32:53,1.55,15312.0,United Kingdom
539468,22960,JAM MAKING SET WITH JARS,1,2025-03-19 08:06:05,4.59,13246.0,Germany
542604,85099B,JUMBO BAG RED RETROSPOT,15,2024-01-04 13:23:39,2.11,15144.0,United Kingdom
538657,22150,3 STRIPEY MICE FELTCRAFT,18,2024-08-24 21:40:40,3.81,16762.0,United Kingdom
538211,20728,LUNCH BAG CARS BLUE,10,2024-12-16 13:29:44,1.77,18235.0,Italy
541090,23203,JUMBO BAG DOILEY PATTERNS,14,2024-10-23 03:19:46,2.21,13953.0,Singapore
542445,22745,POPPY'S PLAYHOUSE BEDROOM,5,2024-05-30 08:03:38,2.13,13411.0,United Kingdom
541076,22745,POPPY'S PLAYHOUSE BEDROOM,14,2025-08-09 07:20:52,1.92,17293.0,France
542908,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2024-09-14 04:59:40,2.46,15887.0,United Kingdom
542226,20727,LUNCH BAG BLACK SKULL,7,2025-09-12 11:35:23,1.66,17846.0,United Kingdom
538685,21034,REX CASH+CARRY JUMBO SHOPPER,10,2025-07-25 04:39:06,1.35,16634.0,Japan
541930,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-01-29 18:18:49,2.51,17620.0,Germany
543566,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2024-08-22 23:27:38,1.42,13262.0,Finland
541174,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-07-30 20:37:37,4.3,14097.0,United Kingdom
C536596,22752,SET 7 BABUSHKA NESTING BOXES,-7,2024-03-06 20:42:46,7.39,16162.0,Canada
537052,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2025-04-28 15:40:41,1.78,17797.0,United Kingdom
540179,22423,REGENCY CAKESTAND 3 TIER,14,2024-03-19 15:54:49,13.72,16634.0,United Kingdom
536759,22960,JAM MAKING SET WITH JARS,21,2024-12-27 16:27:02,4.45,15193.0,France
537101,20725,LUNCH BAG RED RETROSPOT,3,2025-05-29 18:59:53,1.66,15776.0,Japan
536536,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2024-05-16 03:18:37,4.01,16684.0,United Kingdom
543498,22752,SET 7 BABUSHKA NESTING BOXES,15,2025-11-06 05:04:55,7.75,12518.0,Sweden
537403,71053,WHITE METAL LANTERN,10,2024-07-29 11:05:00,3.49,17143.0,France
542288,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2025-04-13 21:28:39,1.55,17079.0,Germany
538920,22960,JAM MAKING SET WITH JARS,8,2025-03-29 20:47:34,4.56,17842.0,EIRE
537153,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2025-10-08 19:36:19,0.57,17377.0,United Kingdom
537135,85099B,JUMBO BAG RED RETROSPOT,11,2024-04-14 21:15:22,2.25,16946.0,EIRE
C541147,23203,JUMBO BAG DOILEY PATTERNS,-11,2025-11-13 21:09:45,2.15,18168.0,Spain
540980,22383,LUNCH BAG SUKI DESIGN,4,2025-04-19 20:46:42,1.57,17459.0,United Kingdom
538361,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,24,2024-01-12 02:24:22,4.12,16718.0,Finland
539656,22193,RED DINER WALL CLOCK,16,2024-05-19 17:24:16,8.3,16596.0,United Kingdom
539127,21034,REX CASH+CARRY JUMBO SHOPPER,19,2024-12-17 07:05:14,1.2,15642.0,France
542748,84406B,CREAM CUPID HEARTS COAT HANGER,18,2024-10-31 05:37:11,2.81,15647.0,France
543356,22745,POPPY'S PLAYHOUSE BEDROOM,14,2025-03-18 02:19:15,1.94,14305.0,Germany
540003,22193,RED DINER WALL CLOCK,1,2025-10-03 13:39:11,7.84,17421.0,Belgium
536697,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-10-04 14:53:33,4.44,17357.0,Germany
539285,47566,PARTY BUNTING,5,2025-04-20 12:10:10,4.49,12417.0,United Kingdom
540929,20725,LUNCH BAG RED RETROSPOT,14,2025-11-18 08:15:39,1.6,15642.0,Netherlands
538890,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2025-07-17 03:54:02,2.52,15668.0,United Kingdom
542241,84978,HANGING HEART JAR T-LIGHT HOLDER,19,2024-01-15 09:47:20,1.54,15513.0,United Kingdom
536616,23203,JUMBO BAG DOILEY PATTERNS,20,2025-03-06 17:34:40,2.05,15144.0,United Kingdom
541790,21931,JUMBO STORAGE BAG SUKI,1,2024-07-25 01:29:29,1.92,15185.0,Germany
540998,47566,PARTY BUNTING,18,2025-10-24 20:24:51,4.7,16852.0,Netherlands
538194,22699,ROSES REGENCY TEACUP AND SAUCER,8,2025-03-09 08:55:55,3.02,12709.0,United Kingdom
543006,22633,HAND WARMER UNION JACK,9,2024-03-30 02:45:45,1.83,14489.0,United Kingdom
539711,21770,TOADSTOOL LED NIGHT LIGHT,23,2025-01-21 07:04:23,4.2,13381.0,United Kingdom
539273,20725,LUNCH BAG RED RETROSPOT,22,2024-04-18 12:10:23,1.7,16206.0,Netherlands
543060,84978,HANGING HEART JAR T-LIGHT HOLDER,21,2025-04-22 06:12:10,1.55,,United Kingdom
538106,23203,JUMBO BAG DOILEY PATTERNS,18,2025-04-04 15:45:30,2.24,17480.0,United Kingdom
542185,22383,LUNCH BAG SUKI DESIGN,19,2025-10-22 16:34:16,1.68,12826.0,USA
538771,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-01-05 11:48:38,0.0,17182.0,United Kingdom
539698,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2025-08-15 02:11:57,1.75,18047.0,France
542394,22698,PINK REGENCY TEACUP AND SAUCER,23,2024-10-24 00:55:09,2.89,15022.0,EIRE
537011,23355,HOT WATER BOTTLE KEEP CALM,20,2024-03-03 23:48:50,4.57,,France
537276,84978,HANGING HEART JAR T-LIGHT HOLDER,18,2024-12-16 20:37:15,1.34,,United Kingdom
539992,22960,JAM MAKING SET WITH JARS,20,2025-05-10 00:25:58,4.28,13274.0,Switzerland
537233,22632,HAND WARMER RED POLKA DOT,19,2025-06-16 07:39:15,1.86,12428.0,USA
541602,22961,JAM MAKING SET PRINTED,12,2024-11-05 19:34:20,1.37,,United Kingdom
542588,20727,LUNCH BAG BLACK SKULL,21,2024-06-28 10:21:08,1.74,16301.0,Germany
539891,22632,HAND WARMER RED POLKA DOT,13,2025-02-12 13:04:58,1.69,17290.0,United Kingdom
C539947,85099B,JUMBO BAG RED RETROSPOT,-20,2025-06-06 05:10:33,2.06,17429.0,Sweden
540927,84978,HANGING HEART JAR T-LIGHT HOLDER,8,2025-06-07 04:23:05,1.39,16145.0,Germany
542175,22748,POPPY'S PLAYHOUSE KITCHEN,5,2025-09-08 07:00:59,2.21,16300.0,United Kingdom
539503,22150,3 STRIPEY MICE FELTCRAFT,22,2024-09-24 10:32:42,3.94,12763.0,Italy
540292,22697,GREEN REGENCY TEACUP AND SAUCER,18,2025-02-01 03:51:07,2.7,16968.0,France
536642,20725,LUNCH BAG RED RETROSPOT,7,2025-06-07 02:20:50,1.78,,EIRE
542624,23355,HOT WATER BOTTLE KEEP CALM,19,2025-06-30 06:49:37,4.85,13300.0,France
541002,22632,HAND WARMER RED POLKA DOT,14,2024-02-13 01:21:32,1.67,13851.0,United Kingdom
539941,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2024-11-01 02:33:16,3.46,18012.0,Netherlands
538719,22961,JAM MAKING SET PRINTED,14,2025-09-04 18:19:56,1.34,15668.0,EIRE
541612,20728,LUNCH BAG CARS BLUE,16,2025-06-13 10:53:22,1.71,13794.0,Netherlands
537422,20725,LUNCH BAG RED RETROSPOT,9,2025-02-14 05:21:21,1.68,16984.0,Netherlands
541174,22150,3 STRIPEY MICE FELTCRAFT,19,2025-04-06 05:02:59,3.63,12994.0,Netherlands
542006,85099B,JUMBO BAG RED RETROSPOT,23,2025-04-12 19:19:14,1.93,15261.0,United Kingdom
538298,71053,WHITE METAL LANTERN,16,2024-02-26 12:34:27,3.3,13764.0,France
539296,22193,RED DINER WALL CLOCK,11,2024-03-15 06:39:44,9.24,13274.0,United Kingdom
538927,22150,3 STRIPEY MICE FELTCRAFT,2,2024-02-06 19:42:20,4.06,17696.0,Italy
539849,20728,LUNCH BAG CARS BLUE,2,2024-06-30 19:15:18,1.49,12495.0,United Kingdom
536738,85099B,JUMBO BAG RED RETROSPOT,7,2025-04-12 07:34:51,1.93,15336.0,Australia
538439,22961,JAM MAKING SET PRINTED,8,2025-02-19 14:51:15,1.49,17997.0,United Kingdom
536523,71053,WHITE METAL LANTERN,16,2024-11-10 11:47:21,3.51,18142.0,France
537139,20725,LUNCH BAG RED RETROSPOT,16,2025-08-03 01:25:16,1.57,13302.0,Denmark
537741,22748,POPPY'S PLAYHOUSE KITCHEN,13,2025-05-20 00:58:01,2.01,14708.0,Switzerland
540705,22698,PINK REGENCY TEACUP AND SAUCER,16,2024-05-30 04:00:38,3.18,15593.0,Switzerland
C538743,21034,REX CASH+CARRY JUMBO SHOPPER,-23,2025-07-18 21:04:22,1.23,15349.0,Netherlands
537137,22193,RED DINER WALL CLOCK,5,2025-10-26 00:11:34,7.8,17446.0,France
541603,85099B,JUMBO BAG RED RETROSPOT,4,2024-01-07 14:28:25,1.9,15927.0,Finland
541111,22193,RED DINER WALL CLOCK,13,2025-10-13 17:27:44,8.07,16876.0,Belgium
536878,21931,JUMBO STORAGE BAG SUKI,10,2024-12-12 08:58:24,2.1,,USA
543481,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2024-07-09 01:11:17,4.12,17200.0,USA
540091,22961,JAM MAKING SET PRINTED,4,2024-05-25 16:40:02,1.52,16912.0,United Kingdom
538224,84406B,CREAM CUPID HEARTS COAT HANGER,11,2025-06-10 08:14:10,2.5,,Italy
540749,22632,HAND WARMER RED POLKA DOT,13,2025-04-23 20:44:20,1.95,16244.0,France
536998,20725,LUNCH BAG RED RETROSPOT,12,2024-12-30 04:24:00,1.59,14141.0,Spain
543128,21770,TOADSTOOL LED NIGHT LIGHT,2,2025-11-11 20:42:13,3.6,14133.0,Germany
538284,22193,RED DINER WALL CLOCK,14,2025-05-24 17:01:22,8.82,16981.0,Germany
539350,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,13,2024-05-21 19:05:57,3.76,16295.0,Australia
541789,23298,SPACEBOY LUNCH BOX,12,2024-04-21 10:56:27,1.85,14331.0,United Kingdom
542293,21034,REX CASH+CARRY JUMBO SHOPPER,20,2024-03-07 11:54:13,1.31,,Japan
541235,21931,JUMBO STORAGE BAG SUKI,12,2024-12-27 18:49:59,2.03,17275.0,Germany
539234,23355,HOT WATER BOTTLE KEEP CALM,19,2025-01-14 03:10:29,4.61,18112.0,United Kingdom
543220,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22,2025-06-03 17:20:08,4.1,16987.0,Germany
541281,85099B,JUMBO BAG RED RETROSPOT,4,2025-10-23 18:11:33,2.09,,United Kingdom
537216,22383,LUNCH BAG SUKI DESIGN,9,2025-07-04 08:37:58,1.74,14249.0,Spain
537931,22752,SET 7 BABUSHKA NESTING BOXES,3,2024-01-30 14:36:43,7.17,14137.0,France
540769,22423,REGENCY CAKESTAND 3 TIER,9,2024-06-20 05:21:06,12.16,16321.0,United Kingdom
540453,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2025-02-11 22:49:38,0.5,12857.0,Denmark
537921,85099B,JUMBO BAG RED RETROSPOT,7,2025-07-11 17:46:51,2.2,15856.0,USA
541508,20728,LUNCH BAG CARS BLUE,4,2025-06-25 10:29:01,1.67,13548.0,Belgium
541392,22699,ROSES REGENCY TEACUP AND SAUCER,15,2024-12-09 01:41:13,2.76,15945.0,United Kingdom
539052,23203,JUMBO BAG DOILEY PATTERNS,22,2025-04-10 20:24:48,2.08,12404.0,Canada
539929,71053,WHITE METAL LANTERN,19,2024-09-21 01:09:24,3.19,,Germany
539031,22193,RED DINER WALL CLOCK,2,2024-05-16 06:33:37,8.55,14603.0,United Kingdom
539066,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2025-01-03 03:27:00,0.51,14355.0,USA
541350,22150,3 STRIPEY MICE FELTCRAFT,3,2025-05-20 06:49:26,4.25,13735.0,Spain
538977,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,21,2024-01-07 19:24:15,3.41,18281.0,Switzerland
538576,47566,PARTY BUNTING,8,2025-04-27 09:59:11,5.37,13953.0,EIRE
543079,84029E,RED WOOLLY HOTTIE WHITE HEART,22,2024-01-12 03:31:56,4.02,15045.0,United Kingdom
542190,23298,SPACEBOY LUNCH BOX,13,2025-07-24 15:54:03,1.96,15261.0,Japan
539919,21770,TOADSTOOL LED NIGHT LIGHT,10,2024-12-22 00:39:44,3.76,15185.0,Sweden
540286,23298,SPACEBOY LUNCH BOX,17,2024-03-29 10:53:07,1.96,17708.0,United Kingdom
543600,21212,PACK OF 72 RETROSPOT CAKE CASES,19,2025-11-04 00:17:49,0.6,15984.0,United Kingdom
538331,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2024-05-19 11:34:17,1.76,13282.0,Norway
536995,21770,TOADSTOOL LED NIGHT LIGHT,3,2024-07-14 16:53:17,3.83,,United Kingdom
543250,22633,HAND WARMER UNION JACK,3,2025-03-14 03:42:37,2.0,12847.0,Belgium
541129,84879,,16,2024-07-03 07:10:36,1.83,16898.0,United Kingdom
543771,20727,LUNCH BAG BLACK SKULL,3,2025-09-23 17:32:56,1.66,18057.0,United Kingdom
536546,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-01-08 22:54:42,2.51,15507.0,Singapore
540057,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2024-05-31 10:47:45,0.51,17856.0,United Kingdom
542984,71053,WHITE METAL LANTERN,4,2025-07-25 08:50:31,3.31,12856.0,Germany
541093,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,23,2025-01-11 16:19:13,3.97,16996.0,United Kingdom
537194,20725,LUNCH BAG RED RETROSPOT,22,2024-12-20 07:02:08,1.59,17918.0,Portugal
543130,21770,TOADSTOOL LED NIGHT LIGHT,4,2025-04-30 22:00:40,3.9,16007.0,Germany
542708,22699,ROSES REGENCY TEACUP AND SAUCER,6,2024-07-06 09:33:07,3.2,18048.0,Switzerland
540324,20727,LUNCH BAG BLACK SKULL,21,2025-08-08 19:18:29,1.55,,United Kingdom
536860,22383,LUNCH BAG SUKI DESIGN,16,2024-11-24 12:54:33,1.59,17831.0,United Kingdom
541138,22745,POPPY'S PLAYHOUSE BEDROOM,9,2025-11-24 16:47:50,2.1,14830.0,United Kingdom
540595,85099B,JUMBO BAG RED RETROSPOT,19,2025-11-11 13:28:38,2.16,18007.0,Finland
541591,22633,HAND WARMER UNION JACK,23,2025-05-26 16:10:32,1.73,15906.0,United Kingdom
542356,22633,HAND WARMER UNION JACK,16,2024-05-06 09:59:06,1.77,14222.0,United Kingdom
538266,22633,HAND WARMER UNION JACK,17,2025-01-17 20:52:35,2.02,14239.0,Italy
539305,22423,REGENCY CAKESTAND 3 TIER,18,2024-01-17 05:50:08,11.91,13256.0,France
543303,22752,SET 7 BABUSHKA NESTING BOXES,3,2024-04-13 03:43:51,6.95,17840.0,Canada
537090,23203,JUMBO BAG DOILEY PATTERNS,9,2024-05-15 07:37:25,2.01,14017.0,United Kingdom
539341,21034,REX CASH+CARRY JUMBO SHOPPER,16,2024-06-12 23:54:37,1.25,15927.0,United Kingdom
543224,22699,ROSES REGENCY TEACUP AND SAUCER,19,2025-03-01 21:19:23,2.74,,Japan
538176,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2024-07-30 19:42:55,1.59,13419.0,Canada
543160,22633,HAND WARMER UNION JACK,16,2024-02-24 10:52:48,1.86,14776.0,United Kingdom
539477,22383,LUNCH BAG SUKI DESIGN,22,2024-08-20 07:56:28,1.78,16637.0,Germany
541476,85099B,JUMBO BAG RED RETROSPOT,3,2024-10-23 05:08:09,2.27,,France
541808,23298,SPACEBOY LUNCH BOX,14,2024-05-06 05:48:09,1.77,15796.0,United Kingdom
542150,22633,HAND WARMER UNION JACK,8,2024-08-04 20:12:33,1.9,14406.0,Finland
538890,20725,LUNCH BAG RED RETROSPOT,22,2024-08-01 11:30:48,1.53,15594.0,Spain
541565,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2025-02-17 05:55:11,3.96,14472.0,United Kingdom
541351,21770,TOADSTOOL LED NIGHT LIGHT,9,2025-03-24 07:47:53,3.86,16506.0,United Kingdom
537467,22632,HAND WARMER RED POLKA DOT,6,2024-10-16 15:39:53,2.0,14863.0,France
541210,22383,LUNCH BAG SUKI DESIGN,1,2024-06-10 05:56:28,1.78,12439.0,Japan
536507,22748,POPPY'S PLAYHOUSE KITCHEN,12,2025-02-13 09:33:14,2.24,16932.0,United Kingdom
543204,21931,JUMBO STORAGE BAG SUKI,19,2025-10-18 10:42:31,2.01,12886.0,United Kingdom
540313,21034,REX CASH+CARRY JUMBO SHOPPER,7,2025-06-28 01:59:05,1.31,14581.0,Italy
543700,22699,ROSES REGENCY TEACUP AND SAUCER,20,2024-11-04 23:06:11,3.11,13268.0,Finland
536899,22632,HAND WARMER RED POLKA DOT,-1,2025-04-17 04:44:08,1.71,14037.0,United Kingdom
537214,84029E,RED WOOLLY HOTTIE WHITE HEART,17,2025-01-31 15:01:35,3.74,14957.0,EIRE
537346,22423,REGENCY CAKESTAND 3 TIER,7,2025-05-23 03:00:57,12.59,12976.0,United Kingdom
537611,22960,JAM MAKING SET WITH JARS,14,2025-02-06 05:01:23,4.41,14219.0,United Kingdom
537475,22150,3 STRIPEY MICE FELTCRAFT,1,2024-01-10 12:06:11,3.67,16470.0,Germany
541084,22960,JAM MAKING SET WITH JARS,9,2024-03-27 09:40:15,4.39,14876.0,France
541720,22698,PINK REGENCY TEACUP AND SAUCER,21,2024-12-14 20:57:58,3.02,17262.0,EIRE
536870,20728,LUNCH BAG CARS BLUE,4,2024-06-26 18:22:57,1.59,17255.0,United Kingdom
539229,22632,HAND WARMER RED POLKA DOT,21,2025-06-12 22:17:59,2.03,17266.0,United Kingdom
540078,22960,JAM MAKING SET WITH JARS,7,2025-11-17 22:33:19,4.61,13744.0,United Kingdom
536706,84029E,RED WOOLLY HOTTIE WHITE HEART,23,2025-12-04 15:01:09,3.73,16623.0,Italy
536753,47566,PARTY BUNTING,5,2024-07-05 05:40:32,4.57,15796.0,Netherlands
540463,84978,HANGING HEART JAR T-LIGHT HOLDER,21,2024-08-09 05:32:55,1.35,14047.0,EIRE
541652,22698,PINK REGENCY TEACUP AND SAUCER,5,2024-12-14 08:51:24,3.05,14249.0,Spain
C538455,23298,SPACEBOY LUNCH BOX,-2,2024-02-05 18:15:23,1.99,12417.0,France
539299,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2024-10-17 21:36:49,2.37,,Spain
541142,22632,HAND WARMER RED POLKA DOT,12,2024-11-23 14:09:32,1.99,13117.0,Belgium
537039,22193,RED DINER WALL CLOCK,8,2025-08-08 02:04:25,8.61,13492.0,United Kingdom
543390,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2024-10-08 12:26:29,0.6,14876.0,Netherlands
540383,22698,PINK REGENCY TEACUP AND SAUCER,17,2024-03-21 06:25:19,2.69,17366.0,United Kingdom
539403,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2024-06-14 06:25:19,3.95,14023.0,Canada
542854,20728,LUNCH BAG CARS BLUE,7,2024-02-03 10:11:35,1.74,17426.0,United Kingdom
538284,22423,REGENCY CAKESTAND 3 TIER,3,2024-12-22 03:15:28,11.5,18051.0,United Kingdom
540825,22961,JAM MAKING SET PRINTED,11,2025-11-14 23:35:00,1.5,17399.0,Norway
538617,22193,RED DINER WALL CLOCK,13,2024-08-24 23:50:17,9.06,15237.0,United Kingdom
